,fecha,cod_cliente,cod_art,_canal_cliente,venta,kilos
94149,2023-12-19,253recoleta219367950018,715recoleta,Distribuidores,1089,7
94150,2023-12-28,253recoleta219367950018,715recoleta,Distribuidores,1089,7
94151,2024-01-15,965recoleta218860850019,715recoleta,Distribuidores,1054,7
94152,2024-01-17,965recoleta218860850019,715recoleta,Distribuidores,1054,7
94153,2024-01-18,965recoleta218860850019,715recoleta,Distribuidores,1054,7
94154,2024-02-05,253recoleta219367950018,715recoleta,Distribuidores,1089,7
94155,2024-03-01,253recoleta219367950018,715recoleta,Distribuidores,1089,7
94156,2024-03-13,253recoleta219367950018,715recoleta,Distribuidores,1034,7
94157,2022-11-01,417/24recoleta210297450018,715recoleta,Cadenas,1428,7
94158,2022-11-04,406/11recoleta210274130017,715recoleta,Cadenas,1428,7
94159,2022-11-08,130recoleta213428330015,715recoleta,Cadenas,1428,7
94160,2022-11-14,417/22recoleta210297450018,715recoleta,Cadenas,1428,7
94161,2022-11-15,130recoleta213428330015,715recoleta,Cadenas,1428,7
94162,2022-11-18,406/4recoleta210274130017,715recoleta,Cadenas,1428,7
94163,2022-11-24,406/7recoleta210274130017,715recoleta,Cadenas,1428,7
94164,2022-11-26,417/19recoleta210297450018,715recoleta,Cadenas,1428,7
94165,2022-12-02,406/11recoleta210274130017,715recoleta,Cadenas,1428,7
94166,2022-12-06,406/2recoleta210274130017,715recoleta,Cadenas,1428,7
94167,2022-12-08,406/17recoleta210274130017,715recoleta,Cadenas,1428,7
94168,2022-12-13,130recoleta213428330015,715recoleta,Cadenas,1428,7
94169,2022-12-21,406/17recoleta210274130017,715recoleta,Cadenas,1428,7
94170,2022-12-22,406/30recoleta210274130017,715recoleta,Cadenas,1428,7
94171,2022-12-22,417/12recoleta210297450018,715recoleta,Cadenas,1428,7
94172,2022-12-26,417/10recoleta210297450018,715recoleta,Cadenas,1428,7
94173,2022-12-28,417/7recoleta210297450018,715recoleta,Cadenas,1428,7
94174,2022-12-29,417/12recoleta210297450018,715recoleta,Cadenas,1428,7
94175,2023-01-02,417/15recoleta210297450018,715recoleta,Cadenas,1428,7
94176,2023-01-05,406/27recoleta210274130017,715recoleta,Cadenas,1428,7
94177,2023-01-05,406/1recoleta210274130017,715recoleta,Cadenas,1428,7
94178,2023-01-07,417/6recoleta210297450018,715recoleta,Cadenas,1428,7
94179,2023-01-11,406/24recoleta210274130017,715recoleta,Cadenas,1428,7
94180,2023-01-12,417/16recoleta210297450018,715recoleta,Cadenas,1428,7
94181,2023-01-16,417/22recoleta210297450018,715recoleta,Cadenas,1428,7
94182,2023-01-17,130recoleta213428330015,715recoleta,Cadenas,1428,7
94183,2023-01-20,406/9recoleta210274130017,715recoleta,Cadenas,1428,7
94184,2023-01-24,130recoleta213428330015,715recoleta,Cadenas,1428,7
94185,2023-02-03,406/11recoleta210274130017,715recoleta,Cadenas,1428,7
94186,2023-02-13,417/15recoleta210297450018,715recoleta,Cadenas,1428,7
94187,2023-02-16,417/16recoleta210297450018,715recoleta,Cadenas,1428,7
94188,2023-02-17,406/11recoleta210274130017,715recoleta,Cadenas,1428,7
94189,2023-03-07,417/11recoleta210297450018,715recoleta,Cadenas,1428,7
94190,2023-03-14,130recoleta213428330015,715recoleta,Cadenas,1428,7
94191,2023-03-15,417/7recoleta210297450018,715recoleta,Cadenas,1428,7
94192,2023-03-18,417/6recoleta210297450018,715recoleta,Cadenas,1428,7
94193,2023-03-20,417/23recoleta210297450018,715recoleta,Cadenas,1428,7
94194,2023-03-27,417/15recoleta210297450018,715recoleta,Cadenas,1428,7
94195,2023-07-01,255recoleta210389210013,715recoleta,Cadenas,1062,7
94196,2024-03-21,406/27recoleta210274130017,715recoleta,Cadenas,33,7
94197,2024-03-22,406/11recoleta210274130017,715recoleta,Cadenas,33,7
94198,2024-03-25,417/23recoleta210297450018,715recoleta,Cadenas,33,7
94199,2024-03-25,417/15recoleta210297450018,715recoleta,Cadenas,1386,7
94200,2024-03-25,406/30recoleta210274130017,715recoleta,Cadenas,1386,7
94201,2024-03-26,417/7recoleta210297450018,715recoleta,Cadenas,1386,7
94202,2024-03-26,417/24recoleta210297450018,715recoleta,Cadenas,1386,7
94203,2024-03-27,417/12recoleta210297450018,715recoleta,Cadenas,1386,7
94204,2024-04-01,417/22recoleta210297450018,715recoleta,Cadenas,1386,7
94205,2024-04-04,417/16recoleta210297450018,715recoleta,Cadenas,1386,7
94206,2024-04-04,406/27recoleta210274130017,715recoleta,Cadenas,1386,7
94207,2024-04-04,406/17recoleta210274130017,715recoleta,Cadenas,1386,7
94208,2024-04-04,383/16recoleta214214350013,715recoleta,Grupo de Compras,1072,7
94209,2022-11-01,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94210,2022-11-15,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94211,2022-11-17,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94212,2022-11-18,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94213,2022-11-29,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94214,2022-12-02,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94215,2022-12-08,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94216,2022-12-08,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94217,2022-12-09,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94218,2022-12-20,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94219,2023-01-03,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94220,2023-01-09,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94221,2023-01-10,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94222,2023-01-12,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94223,2023-01-26,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94224,2023-02-01,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94225,2023-02-02,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94226,2023-02-02,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94227,2023-02-17,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94228,2023-02-21,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94229,2023-02-22,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94230,2023-02-24,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94231,2023-02-25,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94232,2023-02-27,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94233,2023-03-07,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94234,2023-03-10,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94235,2023-03-21,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94236,2023-03-23,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94237,2023-03-23,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94238,2023-03-30,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94239,2023-04-04,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94240,2023-04-04,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94241,2023-04-20,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94242,2023-04-20,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94243,2023-04-20,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94244,2023-04-25,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94245,2023-04-25,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94246,2023-05-25,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94247,2023-05-25,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94248,2023-06-08,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94249,2023-06-10,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94250,2023-06-15,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94251,2023-06-20,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94252,2023-06-27,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94253,2023-06-29,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94254,2023-07-05,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94255,2023-07-11,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94256,2023-07-11,383/24recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94257,2023-07-12,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94258,2023-08-03,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94259,2023-08-08,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94260,2023-08-10,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94261,2023-08-10,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94262,2023-08-11,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94263,2023-08-12,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94264,2023-08-21,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94265,2023-08-26,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94266,2023-09-08,383/25recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94267,2023-09-14,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94268,2023-09-15,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94269,2023-09-25,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94270,2023-09-28,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94271,2023-10-03,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94272,2023-10-05,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94273,2023-10-06,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94274,2023-10-10,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94275,2023-10-17,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94276,2023-10-27,383/21recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94277,2023-10-27,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94278,2023-11-01,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94279,2023-11-02,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94280,2023-11-06,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94281,2023-11-09,383/4recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94282,2023-11-27,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94283,2023-11-27,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94284,2023-11-29,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94285,2023-12-01,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94286,2023-12-05,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94287,2023-12-06,383/26recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94288,2023-12-14,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94289,2023-12-14,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94290,2023-12-26,383/25recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94291,2023-12-29,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94292,2024-01-02,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94293,2024-01-11,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94294,2024-01-18,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94295,2024-01-20,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94296,2024-01-27,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94297,2024-01-30,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94298,2024-02-01,383/16recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94299,2024-02-06,383/6recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94300,2024-02-13,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94301,2024-02-14,383/20recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94302,2024-03-01,383/3recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94303,2024-03-12,383/15recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94304,2024-03-16,383/4recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94305,2024-03-21,383/28recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94306,2024-03-26,383/28recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94307,2024-03-26,383/8recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94308,2024-03-26,383/12recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94309,2024-04-02,383/18recoleta214214350013,715recoleta,Grupo de Compras,1191,7
94310,2023-04-01,406/4recoleta210274130017,715recoleta,Cadenas,1554,7
94311,2023-04-03,417/11recoleta210297450018,715recoleta,Cadenas,1554,7
94312,2023-04-03,417/10recoleta210297450018,715recoleta,Cadenas,1554,7
94313,2023-04-04,130recoleta213428330015,715recoleta,Cadenas,1554,7
94314,2023-04-10,406/30recoleta210274130017,715recoleta,Cadenas,1554,7
94315,2023-04-11,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94316,2023-04-13,406/17recoleta210274130017,715recoleta,Cadenas,1554,7
94317,2023-04-17,417/22recoleta210297450018,715recoleta,Cadenas,1554,7
94318,2023-04-20,417/16recoleta210297450018,715recoleta,Cadenas,1554,7
94319,2023-04-22,417/1recoleta210297450018,715recoleta,Cadenas,1554,7
94320,2023-04-24,406/27recoleta210274130017,715recoleta,Cadenas,1554,7
94321,2023-04-25,130recoleta213428330015,715recoleta,Cadenas,1554,7
94322,2023-05-02,417/2recoleta210297450018,715recoleta,Cadenas,1554,7
94323,2023-05-02,417/24recoleta210297450018,715recoleta,Cadenas,1554,7
94324,2023-05-02,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94325,2023-05-04,406/9recoleta210274130017,715recoleta,Cadenas,1554,7
94326,2023-05-09,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94327,2023-05-11,406/17recoleta210274130017,715recoleta,Cadenas,1554,7
94328,2023-05-15,417/15recoleta210297450018,715recoleta,Cadenas,1554,7
94329,2023-05-18,406/30recoleta210274130017,715recoleta,Cadenas,1554,7
94330,2023-05-25,417/12recoleta210297450018,715recoleta,Cadenas,1554,7
94331,2023-05-26,406/4recoleta210274130017,715recoleta,Cadenas,1554,7
94332,2023-05-27,417/4recoleta210297450018,715recoleta,Cadenas,1554,7
94333,2023-06-03,417/6recoleta210297450018,715recoleta,Cadenas,1554,7
94334,2023-06-05,406/27recoleta210274130017,715recoleta,Cadenas,1554,7
94335,2023-06-10,417/1recoleta210297450018,715recoleta,Cadenas,1554,7
94336,2023-06-13,130recoleta213428330015,715recoleta,Cadenas,1554,7
94337,2023-06-17,406/20recoleta210274130017,715recoleta,Cadenas,1554,7
94338,2023-06-20,130recoleta213428330015,715recoleta,Cadenas,1554,7
94339,2023-06-27,417/11recoleta210297450018,715recoleta,Cadenas,1554,7
94340,2023-07-03,417/3recoleta210297450018,715recoleta,Cadenas,1554,7
94341,2023-07-03,406/9recoleta210274130017,715recoleta,Cadenas,1554,7
94342,2023-07-06,417/12recoleta210297450018,715recoleta,Cadenas,1554,7
94343,2023-07-12,417/10recoleta210297450018,715recoleta,Cadenas,1554,7
94344,2023-07-13,406/17recoleta210274130017,715recoleta,Cadenas,1554,7
94345,2023-07-15,417/19recoleta210297450018,715recoleta,Cadenas,1554,7
94346,2023-07-17,417/15recoleta210297450018,715recoleta,Cadenas,1554,7
94347,2023-07-17,417/24recoleta210297450018,715recoleta,Cadenas,1554,7
94348,2023-07-19,406/24recoleta210274130017,715recoleta,Cadenas,1554,7
94349,2023-07-27,406/1recoleta210274130017,715recoleta,Cadenas,1554,7
94350,2023-08-03,406/27recoleta210274130017,715recoleta,Cadenas,1554,7
94351,2023-08-11,406/11recoleta210274130017,715recoleta,Cadenas,1554,7
94352,2023-08-15,417/11recoleta210297450018,715recoleta,Cadenas,1554,7
94353,2023-08-17,417/12recoleta210297450018,715recoleta,Cadenas,1554,7
94354,2023-08-22,130recoleta213428330015,715recoleta,Cadenas,1554,7
94355,2023-08-24,406/11recoleta210274130017,715recoleta,Cadenas,1554,7
94356,2023-08-28,417/22recoleta210297450018,715recoleta,Cadenas,1554,7
94357,2023-08-30,417/7recoleta210297450018,715recoleta,Cadenas,1554,7
94358,2023-09-08,406/11recoleta210274130017,715recoleta,Cadenas,1554,7
94359,2023-09-08,406/17recoleta210274130017,715recoleta,Cadenas,1554,7
94360,2023-09-11,406/27recoleta210274130017,715recoleta,Cadenas,1554,7
94361,2023-09-14,417/16recoleta210297450018,715recoleta,Cadenas,1554,7
94362,2023-09-16,417/4recoleta210297450018,715recoleta,Cadenas,1554,7
94363,2023-09-19,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94364,2023-09-19,130recoleta213428330015,715recoleta,Cadenas,1554,7
94365,2023-09-25,417/23recoleta210297450018,715recoleta,Cadenas,1554,7
94366,2023-09-25,417/15recoleta210297450018,715recoleta,Cadenas,1554,7
94367,2023-09-28,417/12recoleta210297450018,715recoleta,Cadenas,1554,7
94368,2023-10-02,417/1recoleta210297450018,715recoleta,Cadenas,1554,7
94369,2023-10-02,417/6recoleta210297450018,715recoleta,Cadenas,1554,7
94370,2023-10-04,406/13recoleta210274130017,715recoleta,Cadenas,1554,7
94371,2023-10-09,406/30recoleta210274130017,715recoleta,Cadenas,1554,7
94372,2023-10-16,417/10recoleta210297450018,715recoleta,Cadenas,1554,7
94373,2023-10-18,417/7recoleta210297450018,715recoleta,Cadenas,1554,7
94374,2023-10-19,406/7recoleta210274130017,715recoleta,Cadenas,1554,7
94375,2023-10-21,417/1recoleta210297450018,715recoleta,Cadenas,1554,7
94376,2023-10-24,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94377,2023-10-26,406/9recoleta210274130017,715recoleta,Cadenas,1554,7
94378,2023-10-28,406/20recoleta210274130017,715recoleta,Cadenas,1554,7
94379,2023-10-30,406/9recoleta210274130017,715recoleta,Cadenas,1554,7
94380,2023-11-02,417/16recoleta210297450018,715recoleta,Cadenas,1554,7
94381,2023-11-03,406/30recoleta210274130017,715recoleta,Cadenas,1554,7
94382,2023-11-07,130recoleta213428330015,715recoleta,Cadenas,1554,7
94383,2023-11-11,417/2recoleta210297450018,715recoleta,Cadenas,1554,7
94384,2023-11-16,417/12recoleta210297450018,715recoleta,Cadenas,1554,7
94385,2023-11-17,406/4recoleta210274130017,715recoleta,Cadenas,1554,7
94386,2023-11-17,406/11recoleta210274130017,715recoleta,Cadenas,1554,7
94387,2023-11-20,417/15recoleta210297450018,715recoleta,Cadenas,1554,7
94388,2023-11-25,417/6recoleta210297450018,715recoleta,Cadenas,1554,7
94389,2023-11-27,417/15recoleta210297450018,715recoleta,Cadenas,1554,7
94390,2023-11-28,130recoleta213428330015,715recoleta,Cadenas,1554,7
94391,2023-12-01,406/17recoleta210274130017,715recoleta,Cadenas,1554,7
94392,2023-12-05,417/24recoleta210297450018,715recoleta,Cadenas,1554,7
94393,2023-12-06,406/24recoleta210274130017,715recoleta,Cadenas,1554,7
94394,2023-12-06,417/7recoleta210297450018,715recoleta,Cadenas,1554,7
94395,2023-12-11,417/22recoleta210297450018,715recoleta,Cadenas,1554,7
94396,2023-12-18,406/27recoleta210274130017,715recoleta,Cadenas,1554,7
94397,2023-12-21,406/1recoleta210274130017,715recoleta,Cadenas,1554,7
94398,2023-12-23,406/20recoleta210274130017,715recoleta,Cadenas,1554,7
94399,2023-12-28,417/16recoleta210297450018,715recoleta,Cadenas,1554,7
94400,2024-01-08,406/30recoleta210274130017,715recoleta,Cadenas,1554,7
94401,2024-01-09,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94402,2024-01-12,406/11recoleta210274130017,715recoleta,Cadenas,1554,7
94403,2024-01-16,417/11recoleta210297450018,715recoleta,Cadenas,1554,7
94404,2024-01-20,417/1recoleta210297450018,715recoleta,Cadenas,1554,7
94405,2024-01-24,417/7recoleta210297450018,715recoleta,Cadenas,1554,7
94406,2024-01-30,406/2recoleta210274130017,715recoleta,Cadenas,1554,7
94407,2024-02-05,406/9recoleta210274130017,715recoleta,Cadenas,1554,7
94408,2024-02-13,417/11recoleta210297450018,715recoleta,Cadenas,1554,7
94409,2024-02-13,417/22recoleta210297450018,715recoleta,Cadenas,1554,7
94410,2024-02-15,406/17recoleta210274130017,715recoleta,Cadenas,1554,7
94411,2024-02-20,130recoleta213428330015,715recoleta,Cadenas,1554,7
94412,2024-02-21,417/10recoleta210297450018,715recoleta,Cadenas,1554,7
94413,2024-02-24,417/19recoleta210297450018,715recoleta,Cadenas,1554,7
94414,2024-02-26,417/15recoleta210297450018,715recoleta,Cadenas,1554,7
94415,2024-02-27,130recoleta213428330015,715recoleta,Cadenas,1554,7
94416,2024-03-01,406/7recoleta210274130017,715recoleta,Cadenas,1554,7
94417,2024-03-01,406/11recoleta210274130017,715recoleta,Cadenas,1554,7
94418,2022-11-01,52recoleta217682800012,712recoleta,Minorista,978,4
94419,2022-11-08,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94420,2022-11-14,830recoleta210352670010,712recoleta,Minorista,978,4
94421,2022-11-15,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94422,2022-11-16,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94423,2022-11-17,1758recoleta211412910010,712recoleta,Minorista,978,4
94424,2022-11-24,1758recoleta211412910010,712recoleta,Minorista,978,4
94425,2022-11-29,77recoleta213725260011,712recoleta,Minorista,978,4
94426,2022-12-05,52recoleta217682800012,712recoleta,Minorista,978,4
94427,2022-12-08,323recoleta213635700012,712recoleta,Minorista,978,4
94428,2022-12-08,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94429,2022-12-13,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94430,2022-12-19,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94431,2022-12-26,830recoleta210352670010,712recoleta,Minorista,978,4
94432,2022-12-28,1758recoleta211412910010,712recoleta,Minorista,978,4
94433,2023-01-11,1758recoleta211412910010,712recoleta,Minorista,978,4
94434,2023-01-24,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94435,2023-01-25,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94436,2023-02-01,77recoleta213725260011,712recoleta,Minorista,978,4
94437,2023-02-11,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94438,2023-02-13,52recoleta217682800012,712recoleta,Minorista,978,4
94439,2023-03-02,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94440,2023-03-07,77recoleta213725260011,712recoleta,Minorista,978,4
94441,2023-03-08,1758recoleta211412910010,712recoleta,Minorista,978,4
94442,2023-03-14,1030recoleta214423860014,712recoleta,Minorista,978,4
94443,2023-03-14,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94444,2023-03-16,1625recoleta210343900017,712recoleta,HORECA,978,4
94445,2023-03-21,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94446,2023-03-28,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94447,2023-03-29,1758recoleta211412910010,712recoleta,Minorista,978,4
94448,2023-04-19,1030recoleta214423860014,712recoleta,Minorista,978,4
94449,2023-04-27,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94450,2023-05-09,77recoleta213725260011,712recoleta,Minorista,978,4
94451,2023-05-16,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94452,2023-06-01,1758recoleta211412910010,712recoleta,Minorista,978,4
94453,2023-06-05,52recoleta217682800012,712recoleta,Minorista,978,4
94454,2023-06-19,344recoleta211428340014,712recoleta,Grupo de Compras,978,4
94455,2023-06-19,830recoleta210352670010,712recoleta,Minorista,978,4
94456,2023-06-22,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94457,2023-07-04,77recoleta213725260011,712recoleta,Minorista,978,4
94458,2023-07-06,323recoleta213635700012,712recoleta,Minorista,978,4
94459,2023-07-11,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94460,2023-07-13,344recoleta211428340014,712recoleta,Grupo de Compras,978,4
94461,2023-07-19,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94462,2023-07-20,1625recoleta210343900017,712recoleta,HORECA,978,4
94463,2023-07-25,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94464,2023-07-26,1758recoleta211412910010,712recoleta,Minorista,978,4
94465,2023-08-01,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94466,2023-08-03,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94467,2023-08-08,77recoleta213725260011,712recoleta,Minorista,978,4
94468,2023-08-15,830recoleta210352670010,712recoleta,Minorista,978,4
94469,2023-09-04,344recoleta211428340014,712recoleta,Grupo de Compras,978,4
94470,2023-09-05,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94471,2023-09-11,52recoleta217682800012,712recoleta,Minorista,978,4
94472,2023-09-13,1758recoleta211412910010,712recoleta,Minorista,978,4
94473,2023-09-20,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94474,2023-09-21,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94475,2023-10-12,344recoleta211428340014,712recoleta,Grupo de Compras,978,4
94476,2023-10-28,933recoleta212685770016,712recoleta,Minorista,978,4
94477,2023-11-01,77recoleta213725260011,712recoleta,Minorista,978,4
94478,2023-11-01,830recoleta210352670010,712recoleta,Minorista,978,4
94479,2023-11-01,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94480,2023-11-09,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94481,2023-11-14,1187recoleta211911600017,712recoleta,Grupo de Compras,978,4
94482,2023-11-22,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94483,2023-11-27,344recoleta211428340014,712recoleta,Grupo de Compras,978,4
94484,2023-12-19,830recoleta210352670010,712recoleta,Minorista,978,4
94485,2023-12-21,1686recoleta210156590018,712recoleta,Supermercados Independientes,978,4
94486,2023-12-26,362recoleta214861470012,712recoleta,Grupo de Compras,978,4
94487,2022-11-01,83recoleta212763440015,712recoleta,Minorista,926,4
94488,2022-11-12,1693recoleta215241030014,712recoleta,Distribuidores,703,4
94489,2022-11-15,1005recoleta216793490013,712recoleta,Supermercados Independientes,957,4
94490,2022-11-22,298recoleta213302150018,712recoleta,Minorista,967,4
94491,2022-11-23,125recoleta215541080017,712recoleta,Distribuidores,846,4
94492,2022-11-24,1693recoleta215241030014,712recoleta,Distribuidores,703,4
94493,2022-11-24,129recoleta210410440019,712recoleta,Grupo de Compras,926,4
94494,2022-12-09,1693recoleta215241030014,712recoleta,Distribuidores,801,4
94495,2022-12-22,129recoleta210410440019,712recoleta,Grupo de Compras,926,4
94496,2023-01-10,1005recoleta216793490013,712recoleta,Supermercados Independientes,957,4
94497,2023-01-12,129recoleta210410440019,712recoleta,Grupo de Compras,926,4
94498,2023-01-16,134recoleta215030420017,712recoleta,Supermercados Independientes,906,4
94499,2023-02-01,464recoleta211569920017,712recoleta,Distribuidores,864,4
94500,2023-02-02,129recoleta210410440019,712recoleta,Grupo de Compras,926,4
94502,2023-02-09,464recoleta211569920017,712recoleta,Distribuidores,864,4
94503,2023-02-17,1693recoleta215241030014,712recoleta,Distribuidores,801,4
