,fecha,cod_cliente,cod_art,_canal_cliente,venta,kilos
96998,2024-03-16,130048ykua_sati,114ykua_sati,Distribuidores,1118,8
96999,2024-03-19,129832ykua_sati,114ykua_sati,Distribuidores,1118,8
97000,2024-03-20,129832ykua_sati,114ykua_sati,Distribuidores,1118,8
97001,2024-03-21,129832ykua_sati,114ykua_sati,Distribuidores,1118,8
97002,2024-03-23,129795ykua_sati,114ykua_sati,Distribuidores,1118,8
97003,2024-03-23,129832ykua_sati,114ykua_sati,Distribuidores,1118,8
97004,2023-01-16,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97005,2023-01-20,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97006,2023-01-23,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97007,2023-01-30,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97008,2023-02-06,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97009,2023-02-10,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97010,2023-02-23,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97011,2023-02-27,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97012,2023-03-17,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97013,2023-03-20,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97014,2023-03-25,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97015,2023-04-03,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97016,2023-04-13,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97017,2023-04-14,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97018,2023-04-24,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97019,2023-04-26,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97020,2023-05-04,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97021,2023-05-12,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97022,2023-05-13,132066ykua_sati,116ykua_sati,Distribuidores,2041,6
97023,2023-05-18,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97024,2023-05-26,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97025,2023-06-02,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97026,2023-06-12,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97027,2023-06-13,129858ykua_sati,116ykua_sati,Distribuidores,2041,6
97028,2023-06-15,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97029,2023-06-21,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97030,2023-06-27,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97031,2023-07-04,129858ykua_sati,116ykua_sati,Distribuidores,2041,6
97032,2023-07-05,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97033,2023-07-11,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97034,2023-07-17,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97035,2023-07-20,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97036,2023-07-28,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97037,2023-08-02,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97038,2023-08-04,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97039,2023-08-09,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97040,2023-08-18,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97041,2023-08-21,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97042,2023-08-23,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97043,2023-09-04,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97044,2023-09-07,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97045,2023-09-14,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97046,2023-09-15,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97047,2023-09-23,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97048,2023-09-29,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97049,2023-10-06,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97050,2023-10-13,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97051,2023-10-21,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97052,2023-10-28,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97053,2023-10-28,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97054,2023-11-13,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97055,2023-11-18,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97056,2023-11-22,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97057,2023-11-27,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97058,2023-12-04,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97059,2023-12-08,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97060,2023-12-16,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97061,2023-12-18,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97062,2023-12-27,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97063,2023-12-29,126866ykua_sati,116ykua_sati,Distribuidores,2041,6
97064,2024-01-08,129858ykua_sati,116ykua_sati,Distribuidores,2041,6
97065,2024-01-09,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97066,2024-01-19,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97067,2024-01-23,129858ykua_sati,116ykua_sati,Distribuidores,2041,6
97068,2024-02-02,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97069,2024-02-05,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97070,2024-02-08,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97071,2024-02-12,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97072,2024-02-27,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97073,2024-03-05,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97074,2024-03-06,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97075,2024-03-07,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97076,2024-03-19,129832ykua_sati,116ykua_sati,Distribuidores,2041,6
97077,2024-03-22,132480ykua_sati,116ykua_sati,Distribuidores,2041,6
97078,2023-02-10,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97079,2023-03-03,129205ykua_sati,116ykua_sati,Consumidor Final,2041,6
97080,2023-03-08,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97081,2023-03-09,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97082,2023-03-10,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97083,2023-03-18,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97084,2023-03-25,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97085,2023-04-18,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97086,2023-04-28,129205ykua_sati,116ykua_sati,Consumidor Final,2041,6
97087,2023-04-28,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97088,2023-05-09,126943ykua_sati,116ykua_sati,Consumidor Final,2041,6
97089,2023-05-12,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97090,2023-05-19,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97091,2023-06-02,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97092,2023-06-10,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97093,2023-06-21,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97094,2023-06-24,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97095,2023-06-28,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97096,2023-07-01,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97097,2023-07-03,129475ykua_sati,116ykua_sati,Consumidor Final,2041,6
97098,2023-07-11,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97099,2023-07-15,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97100,2023-07-22,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97101,2023-08-08,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97102,2023-08-26,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97103,2023-09-12,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97104,2023-09-25,126938ykua_sati,116ykua_sati,Consumidor Final,2041,6
97105,2023-09-30,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97106,2023-10-09,131595ykua_sati,116ykua_sati,Consumidor Final,2041,6
97107,2023-10-11,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97108,2023-10-27,131595ykua_sati,116ykua_sati,Consumidor Final,2041,6
97109,2023-10-27,131607ykua_sati,116ykua_sati,Consumidor Final,2041,6
97110,2023-11-28,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97111,2023-12-05,131595ykua_sati,116ykua_sati,Consumidor Final,2041,6
97112,2023-12-05,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97113,2023-12-09,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97114,2024-01-02,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97115,2024-01-08,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97116,2024-01-13,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97117,2024-02-14,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97118,2024-02-16,129520ykua_sati,116ykua_sati,Consumidor Final,2041,6
97119,2024-02-23,131794ykua_sati,116ykua_sati,Consumidor Final,2041,6
97120,2024-03-08,129655ykua_sati,116ykua_sati,Consumidor Final,2041,6
97121,2024-03-12,126976ykua_sati,116ykua_sati,Consumidor Final,2041,6
97122,2023-03-06,127907ykua_sati,116ykua_sati,Supermercados Independientes,2277,6
97123,2023-03-14,127907ykua_sati,116ykua_sati,Supermercados Independientes,2277,6
97124,2023-03-16,127907ykua_sati,116ykua_sati,Supermercados Independientes,2277,6
97125,2023-04-27,127907ykua_sati,116ykua_sati,Supermercados Independientes,2277,6
97126,2024-02-17,132235ykua_sati,116ykua_sati,HORECA,1051,6
97127,2023-07-01,123369ykua_sati,116ykua_sati,HORECA,2102,6
97128,2023-01-07,131087ykua_sati,116ykua_sati,HORECA,2102,6
97129,2023-01-17,131087ykua_sati,116ykua_sati,HORECA,2102,6
97130,2023-01-20,127130ykua_sati,116ykua_sati,HORECA,2102,6
97131,2023-03-08,130627ykua_sati,116ykua_sati,HORECA,2102,6
97132,2023-03-25,130627ykua_sati,116ykua_sati,HORECA,2102,6
97133,2023-04-19,130627ykua_sati,116ykua_sati,HORECA,2102,6
97134,2023-06-06,127130ykua_sati,116ykua_sati,HORECA,2102,6
97135,2023-06-27,127130ykua_sati,116ykua_sati,HORECA,2102,6
97136,2023-07-13,126205ykua_sati,116ykua_sati,HORECA,2102,6
97137,2023-07-19,126205ykua_sati,116ykua_sati,HORECA,2102,6
97138,2023-07-20,126205ykua_sati,116ykua_sati,HORECA,2102,6
97139,2023-07-21,126205ykua_sati,116ykua_sati,HORECA,2102,6
97140,2023-07-26,126205ykua_sati,116ykua_sati,HORECA,2102,6
97141,2023-07-31,126205ykua_sati,116ykua_sati,HORECA,2102,6
97142,2023-08-02,126205ykua_sati,116ykua_sati,HORECA,2102,6
97143,2023-08-07,126205ykua_sati,116ykua_sati,HORECA,2102,6
97144,2023-08-07,126205ykua_sati,116ykua_sati,HORECA,2102,6
97145,2023-08-12,130627ykua_sati,116ykua_sati,HORECA,2102,6
97146,2023-08-21,126205ykua_sati,116ykua_sati,HORECA,2102,6
97147,2023-08-30,126205ykua_sati,116ykua_sati,HORECA,2102,6
97148,2023-08-30,126205ykua_sati,116ykua_sati,HORECA,2102,6
97149,2023-08-30,126205ykua_sati,116ykua_sati,HORECA,2102,6
97150,2023-08-31,126205ykua_sati,116ykua_sati,HORECA,2102,6
97151,2023-09-04,126205ykua_sati,116ykua_sati,HORECA,2102,6
97152,2023-09-05,126205ykua_sati,116ykua_sati,HORECA,2102,6
97153,2023-09-14,126205ykua_sati,116ykua_sati,HORECA,2102,6
97154,2023-09-18,126205ykua_sati,116ykua_sati,HORECA,2102,6
97155,2023-09-27,126205ykua_sati,116ykua_sati,HORECA,2102,6
97156,2023-10-02,126205ykua_sati,116ykua_sati,HORECA,2102,6
97157,2023-10-10,126205ykua_sati,116ykua_sati,HORECA,2102,6
97158,2023-10-11,126205ykua_sati,116ykua_sati,HORECA,2102,6
97159,2023-10-24,126205ykua_sati,116ykua_sati,HORECA,2102,6
97160,2023-10-25,130627ykua_sati,116ykua_sati,HORECA,2102,6
97161,2023-10-30,126205ykua_sati,116ykua_sati,HORECA,2102,6
97162,2023-11-08,126205ykua_sati,116ykua_sati,HORECA,2102,6
97163,2023-11-08,126205ykua_sati,116ykua_sati,HORECA,2102,6
97164,2023-11-09,126205ykua_sati,116ykua_sati,HORECA,2102,6
97165,2023-11-14,126205ykua_sati,116ykua_sati,HORECA,2102,6
97166,2023-11-22,126205ykua_sati,116ykua_sati,HORECA,2102,6
97167,2023-11-23,126205ykua_sati,116ykua_sati,HORECA,2102,6
97168,2023-12-06,126205ykua_sati,116ykua_sati,HORECA,2102,6
97169,2023-12-13,126205ykua_sati,116ykua_sati,HORECA,2102,6
97170,2023-12-18,126205ykua_sati,116ykua_sati,HORECA,2102,6
97171,2023-12-27,126205ykua_sati,116ykua_sati,HORECA,2102,6
97172,2023-12-27,126205ykua_sati,116ykua_sati,HORECA,2102,6
97173,2024-01-03,126205ykua_sati,116ykua_sati,HORECA,2102,6
97174,2024-01-10,126205ykua_sati,116ykua_sati,HORECA,2102,6
97175,2024-01-11,126205ykua_sati,116ykua_sati,HORECA,2102,6
97176,2024-01-11,126205ykua_sati,116ykua_sati,HORECA,2102,6
97177,2024-01-27,130627ykua_sati,116ykua_sati,HORECA,2102,6
97178,2024-01-30,126205ykua_sati,116ykua_sati,HORECA,2102,6
97179,2024-02-01,126205ykua_sati,116ykua_sati,HORECA,2102,6
97180,2024-02-07,126205ykua_sati,116ykua_sati,HORECA,2102,6
97181,2024-02-08,126205ykua_sati,116ykua_sati,HORECA,2102,6
97182,2024-02-14,126205ykua_sati,116ykua_sati,HORECA,2102,6
97183,2024-02-19,132224ykua_sati,116ykua_sati,HORECA,2102,6
97184,2024-02-21,126205ykua_sati,116ykua_sati,HORECA,2102,6
97185,2024-02-22,126205ykua_sati,116ykua_sati,HORECA,2102,6
97186,2024-02-27,126205ykua_sati,116ykua_sati,HORECA,2102,6
97187,2024-03-09,126205ykua_sati,116ykua_sati,HORECA,2102,6
97188,2024-03-11,126205ykua_sati,116ykua_sati,HORECA,2102,6
97189,2024-03-11,126205ykua_sati,116ykua_sati,HORECA,2102,6
97190,2024-03-20,130627ykua_sati,116ykua_sati,HORECA,2102,6
97191,2024-03-25,126205ykua_sati,116ykua_sati,HORECA,2102,6
97192,2024-03-27,126205ykua_sati,116ykua_sati,HORECA,2102,6
97193,2024-03-27,126205ykua_sati,116ykua_sati,HORECA,2102,6
97194,2023-01-05,129150ykua_sati,116ykua_sati,HORECA,2102,6
97195,2023-01-21,131958ykua_sati,116ykua_sati,HORECA,2102,6
97196,2023-01-24,132158ykua_sati,116ykua_sati,HORECA,2102,6
97197,2023-01-25,129928ykua_sati,116ykua_sati,HORECA,2102,6
97198,2023-01-26,132464ykua_sati,116ykua_sati,HORECA,2102,6
97199,2023-01-27,131958ykua_sati,116ykua_sati,HORECA,2102,6
97200,2023-02-08,129928ykua_sati,116ykua_sati,HORECA,2102,6
97201,2023-02-16,132158ykua_sati,116ykua_sati,HORECA,2102,6
97202,2023-03-01,129928ykua_sati,116ykua_sati,HORECA,2102,6
97203,2023-03-08,129928ykua_sati,116ykua_sati,HORECA,2102,6
97204,2023-03-15,132158ykua_sati,116ykua_sati,HORECA,2102,6
97205,2023-03-15,129928ykua_sati,116ykua_sati,HORECA,2102,6
97206,2023-03-23,132158ykua_sati,116ykua_sati,HORECA,2102,6
97207,2023-03-24,131958ykua_sati,116ykua_sati,HORECA,2102,6
97208,2023-03-30,132158ykua_sati,116ykua_sati,HORECA,2102,6
97209,2023-04-04,132158ykua_sati,116ykua_sati,HORECA,2102,6
97210,2023-04-11,131958ykua_sati,116ykua_sati,HORECA,2102,6
97211,2023-04-12,129928ykua_sati,116ykua_sati,HORECA,2102,6
97212,2023-04-14,131958ykua_sati,116ykua_sati,HORECA,2102,6
97213,2023-04-21,129928ykua_sati,116ykua_sati,HORECA,2102,6
97214,2023-04-26,129928ykua_sati,116ykua_sati,HORECA,2102,6
97215,2023-04-27,132158ykua_sati,116ykua_sati,HORECA,2102,6
97216,2023-04-28,131913ykua_sati,116ykua_sati,HORECA,2102,6
97217,2023-04-28,132467ykua_sati,116ykua_sati,HORECA,2102,6
97218,2023-05-03,131913ykua_sati,116ykua_sati,HORECA,2102,6
97219,2023-05-03,132158ykua_sati,116ykua_sati,HORECA,2102,6
97220,2023-05-05,132467ykua_sati,116ykua_sati,HORECA,2102,6
97221,2023-05-09,131913ykua_sati,116ykua_sati,HORECA,2102,6
97222,2023-05-10,132467ykua_sati,116ykua_sati,HORECA,2102,6
97223,2023-05-10,129928ykua_sati,116ykua_sati,HORECA,2102,6
97224,2023-05-12,131909ykua_sati,116ykua_sati,HORECA,2102,6
97225,2023-05-13,131958ykua_sati,116ykua_sati,HORECA,2102,6
97226,2023-05-16,132467ykua_sati,116ykua_sati,HORECA,2102,6
97227,2023-05-17,131913ykua_sati,116ykua_sati,HORECA,2102,6
97228,2023-05-17,129928ykua_sati,116ykua_sati,HORECA,2102,6
97229,2023-05-18,132158ykua_sati,116ykua_sati,HORECA,2102,6
97230,2023-05-19,131958ykua_sati,116ykua_sati,HORECA,2102,6
97231,2023-05-25,131909ykua_sati,116ykua_sati,HORECA,2102,6
97232,2023-05-26,129928ykua_sati,116ykua_sati,HORECA,2102,6
97233,2023-05-26,132158ykua_sati,116ykua_sati,HORECA,2102,6
97234,2023-05-26,131913ykua_sati,116ykua_sati,HORECA,2102,6
97235,2023-05-26,131958ykua_sati,116ykua_sati,HORECA,2102,6
97236,2023-05-27,132467ykua_sati,116ykua_sati,HORECA,2102,6
97237,2023-05-31,129928ykua_sati,116ykua_sati,HORECA,2102,6
97238,2023-06-01,132158ykua_sati,116ykua_sati,HORECA,2102,6
97239,2023-06-02,131909ykua_sati,116ykua_sati,HORECA,2102,6
97240,2023-06-06,130505ykua_sati,116ykua_sati,HORECA,2102,6
97241,2023-06-07,129928ykua_sati,116ykua_sati,HORECA,2102,6
97242,2023-06-08,132158ykua_sati,116ykua_sati,HORECA,2102,6
97243,2023-06-14,129928ykua_sati,116ykua_sati,HORECA,2102,6
97244,2023-06-14,132467ykua_sati,116ykua_sati,HORECA,2102,6
97245,2023-06-15,132158ykua_sati,116ykua_sati,HORECA,2102,6
97246,2023-06-15,131913ykua_sati,116ykua_sati,HORECA,2102,6
97247,2023-06-15,126222ykua_sati,116ykua_sati,HORECA,2102,6
97248,2023-06-15,132235ykua_sati,116ykua_sati,HORECA,2102,6
97249,2023-06-16,131958ykua_sati,116ykua_sati,HORECA,2102,6
97250,2023-06-20,132467ykua_sati,116ykua_sati,HORECA,2102,6
97251,2023-06-20,131913ykua_sati,116ykua_sati,HORECA,2102,6
97252,2023-06-21,129928ykua_sati,116ykua_sati,HORECA,2102,6
97253,2023-06-22,132235ykua_sati,116ykua_sati,HORECA,2102,6
97254,2023-06-28,132158ykua_sati,116ykua_sati,HORECA,2102,6
97255,2023-06-28,129928ykua_sati,116ykua_sati,HORECA,2102,6
97256,2023-06-29,132235ykua_sati,116ykua_sati,HORECA,2102,6
97257,2023-06-29,131909ykua_sati,116ykua_sati,HORECA,2102,6
97258,2023-07-05,132467ykua_sati,116ykua_sati,HORECA,2102,6
97259,2023-07-05,129928ykua_sati,116ykua_sati,HORECA,2102,6
97260,2023-07-06,132235ykua_sati,116ykua_sati,HORECA,2102,6
97261,2023-07-06,132158ykua_sati,116ykua_sati,HORECA,2102,6
97262,2023-07-07,131913ykua_sati,116ykua_sati,HORECA,2102,6
97263,2023-07-12,132467ykua_sati,116ykua_sati,HORECA,2102,6
97264,2023-07-19,129928ykua_sati,116ykua_sati,HORECA,2102,6
97265,2023-07-20,132235ykua_sati,116ykua_sati,HORECA,2102,6
97266,2023-07-20,132158ykua_sati,116ykua_sati,HORECA,2102,6
97267,2023-07-26,129928ykua_sati,116ykua_sati,HORECA,2102,6
97268,2023-07-27,132235ykua_sati,116ykua_sati,HORECA,2102,6
97269,2023-07-27,132158ykua_sati,116ykua_sati,HORECA,2102,6
97270,2023-08-02,129928ykua_sati,116ykua_sati,HORECA,2102,6
97271,2023-08-03,132158ykua_sati,116ykua_sati,HORECA,2102,6
97272,2023-08-04,132467ykua_sati,116ykua_sati,HORECA,2102,6
97273,2023-08-09,129928ykua_sati,116ykua_sati,HORECA,2102,6
97274,2023-08-11,132158ykua_sati,116ykua_sati,HORECA,2102,6
97275,2023-08-12,132235ykua_sati,116ykua_sati,HORECA,2102,6
97276,2023-08-16,129928ykua_sati,116ykua_sati,HORECA,2102,6
97277,2023-08-24,132158ykua_sati,116ykua_sati,HORECA,2102,6
97278,2023-08-24,132235ykua_sati,116ykua_sati,HORECA,2102,6
97279,2023-08-30,129928ykua_sati,116ykua_sati,HORECA,2102,6
97280,2023-09-06,132158ykua_sati,116ykua_sati,HORECA,2102,6
97281,2023-09-06,129928ykua_sati,116ykua_sati,HORECA,2102,6
97282,2023-09-07,132235ykua_sati,116ykua_sati,HORECA,2102,6
97283,2023-09-20,129928ykua_sati,116ykua_sati,HORECA,2102,6
97284,2023-09-27,129928ykua_sati,116ykua_sati,HORECA,2102,6
97285,2023-09-28,132158ykua_sati,116ykua_sati,HORECA,2102,6
97286,2023-09-28,131958ykua_sati,116ykua_sati,HORECA,2102,6
97287,2023-10-11,129928ykua_sati,116ykua_sati,HORECA,2102,6
97288,2023-10-14,132235ykua_sati,116ykua_sati,HORECA,2102,6
97289,2023-10-18,129928ykua_sati,116ykua_sati,HORECA,2102,6
97290,2023-10-19,131909ykua_sati,116ykua_sati,HORECA,2102,6
97291,2023-10-19,132235ykua_sati,116ykua_sati,HORECA,2102,6
97292,2023-10-25,131958ykua_sati,116ykua_sati,HORECA,2102,6
97293,2023-10-26,132235ykua_sati,116ykua_sati,HORECA,2102,6
97294,2023-11-02,132235ykua_sati,116ykua_sati,HORECA,2102,6
97295,2023-11-02,132158ykua_sati,116ykua_sati,HORECA,2102,6
97296,2023-11-08,131958ykua_sati,116ykua_sati,HORECA,2102,6
97297,2023-11-08,129928ykua_sati,116ykua_sati,HORECA,2102,6
97298,2023-11-09,132158ykua_sati,116ykua_sati,HORECA,2102,6
97299,2023-11-09,132235ykua_sati,116ykua_sati,HORECA,2102,6
97300,2023-11-15,129928ykua_sati,116ykua_sati,HORECA,2102,6
97301,2023-11-15,131958ykua_sati,116ykua_sati,HORECA,2102,6
97302,2023-11-16,132158ykua_sati,116ykua_sati,HORECA,2102,6
97303,2023-11-18,132235ykua_sati,116ykua_sati,HORECA,2102,6
97304,2023-11-22,129928ykua_sati,116ykua_sati,HORECA,2102,6
97305,2023-11-23,132235ykua_sati,116ykua_sati,HORECA,2102,6
97306,2023-11-24,132158ykua_sati,116ykua_sati,HORECA,2102,6
97307,2023-11-29,129928ykua_sati,116ykua_sati,HORECA,2102,6
97308,2023-11-30,132158ykua_sati,116ykua_sati,HORECA,2102,6
97309,2023-12-06,131958ykua_sati,116ykua_sati,HORECA,2102,6
97310,2023-12-06,129928ykua_sati,116ykua_sati,HORECA,2102,6
97311,2023-12-07,132158ykua_sati,116ykua_sati,HORECA,2102,6
97312,2023-12-09,132235ykua_sati,116ykua_sati,HORECA,2102,6
97313,2023-12-13,132158ykua_sati,116ykua_sati,HORECA,2102,6
97314,2023-12-16,132235ykua_sati,116ykua_sati,HORECA,2102,6
97315,2023-12-16,131909ykua_sati,116ykua_sati,HORECA,2102,6
97316,2023-12-18,131909ykua_sati,116ykua_sati,HORECA,2102,6
97317,2023-12-21,132235ykua_sati,116ykua_sati,HORECA,2102,6
97318,2023-12-21,132158ykua_sati,116ykua_sati,HORECA,2102,6
97319,2023-12-22,131958ykua_sati,116ykua_sati,HORECA,2102,6
97320,2023-12-28,132158ykua_sati,116ykua_sati,HORECA,2102,6
97321,2024-01-10,129928ykua_sati,116ykua_sati,HORECA,2102,6
97322,2024-01-11,132158ykua_sati,116ykua_sati,HORECA,2102,6
97323,2024-01-17,129928ykua_sati,116ykua_sati,HORECA,2102,6
97324,2024-01-20,132235ykua_sati,116ykua_sati,HORECA,2102,6
97325,2024-01-24,129928ykua_sati,116ykua_sati,HORECA,2102,6
97326,2024-01-27,132158ykua_sati,116ykua_sati,HORECA,2102,6
97327,2024-01-31,129928ykua_sati,116ykua_sati,HORECA,2102,6
97328,2024-02-01,132158ykua_sati,116ykua_sati,HORECA,2102,6
97329,2024-02-07,129928ykua_sati,116ykua_sati,HORECA,2102,6
97330,2024-02-08,132235ykua_sati,116ykua_sati,HORECA,2102,6
97331,2024-02-08,132158ykua_sati,116ykua_sati,HORECA,2102,6
97332,2024-02-21,129928ykua_sati,116ykua_sati,HORECA,2102,6
97334,2024-02-22,132158ykua_sati,116ykua_sati,HORECA,2102,6
97335,2024-03-06,129928ykua_sati,116ykua_sati,HORECA,2102,6
97336,2024-03-09,132235ykua_sati,116ykua_sati,HORECA,2102,6
97337,2024-03-13,129928ykua_sati,116ykua_sati,HORECA,2102,6
97338,2024-03-20,129928ykua_sati,116ykua_sati,HORECA,2102,6
97339,2024-03-21,132158ykua_sati,116ykua_sati,HORECA,2102,6
97340,2024-03-28,132158ykua_sati,116ykua_sati,HORECA,2102,6
97341,2023-01-04,125139ykua_sati,85ykua_sati,Grupo de Compras,1333,5
97342,2023-01-11,125139ykua_sati,85ykua_sati,Grupo de Compras,1333,5
97343,2023-01-16,123354ykua_sati,85ykua_sati,Grupo de Compras,0,5
97344,2023-01-18,125139ykua_sati,85ykua_sati,Grupo de Compras,1333,5
97345,2023-01-24,132037ykua_sati,85ykua_sati,Grupo de Compras,573,5
97346,2023-01-26,130631ykua_sati,85ykua_sati,Minorista,1593,5
97347,2023-02-01,127658ykua_sati,85ykua_sati,Cadenas,1589,5
97348,2023-02-07,123471ykua_sati,85ykua_sati,Carnicería & Pollería,1434,5
97349,2023-02-08,125139ykua_sati,85ykua_sati,Grupo de Compras,1333,5
97350,2023-02-08,126980ykua_sati,85ykua_sati,Grupo de Compras,717,5
97351,2023-02-13,127658ykua_sati,85ykua_sati,Cadenas,1589,5
97352,2023-02-13,123832ykua_sati,85ykua_sati,Grupo de Compras,1513,5
97353,2023-02-14,121609ykua_sati,85ykua_sati,Grupo de Compras,0,5
97354,2023-02-15,126017ykua_sati,85ykua_sati,Grupo de Compras,1513,5
97355,2023-02-15,124342ykua_sati,85ykua_sati,Supermercados Independientes,1434,5
97356,2023-02-15,125139ykua_sati,85ykua_sati,Grupo de Compras,1333,5
97357,2023-02-15,125247ykua_sati,85ykua_sati,Grupo de Compras,1262,5
97358,2023-02-17,126341ykua_sati,85ykua_sati,Supermercados Independientes,1262,5
97359,2023-02-23,130631ykua_sati,85ykua_sati,Minorista,1593,5
97360,2023-02-24,126341ykua_sati,85ykua_sati,Supermercados Independientes,1262,5
97361,2023-02-27,127658ykua_sati,85ykua_sati,Cadenas,1589,5
97362,2023-02-27,123354ykua_sati,85ykua_sati,Grupo de Compras,1147,5
97363,2023-03-01,131889ykua_sati,85ykua_sati,HORECA,1391,5
97364,2023-03-03,126341ykua_sati,85ykua_sati,Supermercados Independientes,1262,5
